region_id,timestamp,val_NO2_mean,extra_rings_NO2_mean
DL,2018-11-09,18.58333333333333,1
DN,2018-11-09,20.666666666666668,0
DT,2018-11-09,24.16666666666667,1
DY,2018-11-09,24.6,1
E,2018-11-09,33.0,0
EC,2018-11-09,28.33333333333333,1
EH,2018-11-09,18.666666666666668,0
EN,2018-11-09,39.25,1
EX,2018-11-09,11.0,0
FK,2018-11-09,21.5,0
FY,2018-11-09,12.0,0
G,2018-11-09,25.4,0
GL,2018-11-09,21.142857142857142,1
GU,2018-11-09,15.615384615384615,1
GY,2018-11-09,,2
HA,2018-11-09,46.33333333333334,1
HD,2018-11-09,24.0,1
HG,2018-11-09,25.66666666666667,1
HP,2018-11-09,24.66666666666667,1
HR,2018-11-09,5.0,0
HS,2018-11-09,,2
HU,2018-11-09,22.0,0
HX,2018-11-09,25.0,1
IG,2018-11-09,21.25,1
IM,2018-11-09,,2
IP,2018-11-09,11.666666666666664,1
IV,2018-11-09,17.0,0
JE,2018-11-09,,2
KA,2018-11-09,21.125,1
KT,2018-11-09,21.33333333333333,1
KW,2018-11-09,17.0,1
KY,2018-11-09,17.142857142857142,1
L,2018-11-09,10.0,0
LA,2018-11-09,20.4,1
LD,2018-11-09,19.1,1
LE,2018-11-09,18.33333333333333,0
LL,2018-11-09,14.0,0
LN,2018-11-09,24.0,0
LS,2018-11-09,39.0,0
LU,2018-11-09,38.0,0
M,2018-11-09,20.25,0
ME,2018-11-09,9.5,0
MK,2018-11-09,24.16666666666667,1
ML,2018-11-09,20.58333333333333,1
N,2018-11-09,35.0,0
NE,2018-11-09,30.5,0
NG,2018-11-09,25.0,0
NN,2018-11-09,17.0,0
NP,2018-11-09,27.25,0
NR,2018-11-09,14.0,0
NW,2018-11-09,70.5,0
OL,2018-11-09,17.0,0
OX,2018-11-09,24.0,0
PA,2018-11-09,21.0,0
PE,2018-11-09,19.09090909090909,1
PH,2018-11-09,6.0,0
PL,2018-11-09,10.5,0
PO,2018-11-09,15.0,0
PR,2018-11-09,18.0,0
RG,2018-11-09,17.0,0
RH,2018-11-09,16.5,0
RM,2018-11-09,17.0,0
S,2018-11-09,21.857142857142854,0
SA,2018-11-09,11.666666666666664,0
SE,2018-11-09,17.5,0
SG,2018-11-09,21.0,0
SK,2018-11-09,22.157894736842106,1
SL,2018-11-09,28.6,1
SM,2018-11-09,31.0,1
SN,2018-11-09,8.0,0
SO,2018-11-09,22.66666666666667,0
SP,2018-11-09,17.88888888888889,1
SR,2018-11-09,17.5,0
SS,2018-11-09,17.0,0
ST,2018-11-09,33.0,0
SW,2018-11-09,31.0,0
SY,2018-11-09,11.875,1
TA,2018-11-09,72.0,0
TD,2018-11-09,19.0,1
TF,2018-11-09,11.0,0
TN,2018-11-09,12.1,1
TQ,2018-11-09,3.0,0
TR,2018-11-09,10.5,1
TS,2018-11-09,14.4,0
TW,2018-11-09,35.0,1
UB,2018-11-09,40.5,0
W,2018-11-09,28.0,0
WA,2018-11-09,19.0,0
WC,2018-11-09,32.0,0
WD,2018-11-09,28.0,0
WF,2018-11-09,29.0,0
WN,2018-11-09,17.0,0
WR,2018-11-09,19.875,1
WS,2018-11-09,19.5,0
WV,2018-11-09,23.2,1
YO,2018-11-09,11.666666666666664,0
ZE,2018-11-09,,2
AB,2018-11-10,19.666666666666668,0
AL,2018-11-10,26.0,1
B,2018-11-10,29.66666666666667,0
BA,2018-11-10,58.0,0
BB,2018-11-10,18.0,0
BD,2018-11-10,40.0,0
BH,2018-11-10,4.5,0
BL,2018-11-10,19.125,1
BN,2018-11-10,9.0,0
BR,2018-11-10,16.333333333333332,1
BS,2018-11-10,38.0,0
BT,2018-11-10,36.5,0
CA,2018-11-10,23.0,0
CB,2018-11-10,5.0,0
CF,2018-11-10,26.0,0
CH,2018-11-10,18.0,0
CM,2018-11-10,13.571428571428573,1
CO,2018-11-10,8.0,0
CR,2018-11-10,18.8,1
CT,2018-11-10,3.0,0
CV,2018-11-10,20.25,0
CW,2018-11-10,22.25,1
DA,2018-11-10,19.0,0
DD,2018-11-10,21.0,0
DE,2018-11-10,26.5,0
DG,2018-11-10,19.5,0
DH,2018-11-10,18.33333333333333,1
DL,2018-11-10,19.5,1
DN,2018-11-10,17.0,0
DT,2018-11-10,28.5,1
DY,2018-11-10,24.4,1
E,2018-11-10,40.0,0
EC,2018-11-10,30.5,1
EH,2018-11-10,22.0,0
EN,2018-11-10,41.75,1
EX,2018-11-10,19.5,0
FK,2018-11-10,18.0,0
FY,2018-11-10,13.0,0
G,2018-11-10,38.8,0
GL,2018-11-10,25.214285714285715,1
GU,2018-11-10,18.23076923076923,1
GY,2018-11-10,,2
HA,2018-11-10,50.5,1
HD,2018-11-10,21.0,1
HG,2018-11-10,27.16666666666667,1
HP,2018-11-10,23.5,1
HR,2018-11-10,6.0,0
HS,2018-11-10,,2
HU,2018-11-10,19.0,0
HX,2018-11-10,25.66666666666667,1
IG,2018-11-10,20.25,1
IM,2018-11-10,,2
IP,2018-11-10,7.0,1
IV,2018-11-10,30.0,0
JE,2018-11-10,,2
KA,2018-11-10,32.75,1
KT,2018-11-10,21.33333333333333,1
KW,2018-11-10,30.0,1
KY,2018-11-10,19.125,1
L,2018-11-10,11.0,0
LA,2018-11-10,22.4,1
LD,2018-11-10,22.2,1
LE,2018-11-10,19.0,0
LL,2018-11-10,23.0,0
LN,2018-11-10,20.0,0
LS,2018-11-10,42.5,0
LU,2018-11-10,30.0,0
M,2018-11-10,19.75,0
ME,2018-11-10,9.0,0
MK,2018-11-10,24.66666666666667,1
ML,2018-11-10,27.461538461538463,1
N,2018-11-10,41.5,0
NE,2018-11-10,36.0,0
NG,2018-11-10,34.0,0
NN,2018-11-10,13.0,0
NP,2018-11-10,31.75,0
NR,2018-11-10,8.0,0
NW,2018-11-10,68.5,0
OL,2018-11-10,19.0,0
OX,2018-11-10,29.0,0
PA,2018-11-10,29.0,0
PE,2018-11-10,19.818181818181817,1
PH,2018-11-10,8.0,0
PL,2018-11-10,11.0,0
PO,2018-11-10,27.5,0
PR,2018-11-10,18.0,0
RG,2018-11-10,13.0,0
RH,2018-11-10,17.0,0
RM,2018-11-10,11.0,0
S,2018-11-10,18.428571428571427,0
SA,2018-11-10,12.333333333333336,0
SE,2018-11-10,15.0,0
SG,2018-11-10,23.5,0
SK,2018-11-10,21.578947368421048,1
SL,2018-11-10,33.0,1
SM,2018-11-10,30.0,1
SN,2018-11-10,5.0,0
SO,2018-11-10,28.66666666666667,0
SP,2018-11-10,20.444444444444443,1
SR,2018-11-10,16.0,0
SS,2018-11-10,12.0,0
ST,2018-11-10,34.5,0
SW,2018-11-10,30.0,0
SY,2018-11-10,14.25,1
TA,2018-11-10,65.0,0
TD,2018-11-10,24.66666666666667,1
TF,2018-11-10,12.0,0
TN,2018-11-10,11.0,1
TQ,2018-11-10,3.0,0
TR,2018-11-10,11.0,1
TS,2018-11-10,12.2,0
TW,2018-11-10,42.25,1
UB,2018-11-10,56.0,0
W,2018-11-10,27.0,0
WA,2018-11-10,20.33333333333333,0
WC,2018-11-10,30.0,0
WD,2018-11-10,27.0,0
WF,2018-11-10,22.0,0
WN,2018-11-10,19.0,0
WR,2018-11-10,22.0,1
WS,2018-11-10,16.5,0
WV,2018-11-10,22.8,1
YO,2018-11-10,12.666666666666664,0
ZE,2018-11-10,,2
AB,2018-11-11,28.33333333333333,0
AL,2018-11-11,22.25,1
B,2018-11-11,22.66666666666667,0
BA,2018-11-11,44.0,0
BB,2018-11-11,16.0,0
BD,2018-11-11,46.0,0
BH,2018-11-11,2.5,0
BL,2018-11-11,19.125,1
BN,2018-11-11,8.0,0
BR,2018-11-11,12.0,1
BS,2018-11-11,29.0,0
BT,2018-11-11,30.33333333333333,0
CA,2018-11-11,13.0,0
CB,2018-11-11,6.0,0
CF,2018-11-11,18.5,0
CH,2018-11-11,15.0,0
CM,2018-11-11,12.714285714285715,1
CO,2018-11-11,8.0,0
CR,2018-11-11,16.0,1
CT,2018-11-11,7.0,0
CV,2018-11-11,15.5,0
CW,2018-11-11,17.125,1
DA,2018-11-11,14.0,0
DD,2018-11-11,21.0,0
DE,2018-11-11,26.0,0
DG,2018-11-11,10.0,0
DH,2018-11-11,21.222222222222218,1
DL,2018-11-11,21.83333333333333,1
DN,2018-11-11,17.333333333333332,0
DT,2018-11-11,24.16666666666667,1
DY,2018-11-11,18.6,1
E,2018-11-11,29.0,0
EC,2018-11-11,24.16666666666667,1
EH,2018-11-11,22.25,0
EN,2018-11-11,35.25,1
EX,2018-11-11,13.5,0
FK,2018-11-11,22.5,0
FY,2018-11-11,11.0,0
G,2018-11-11,39.4,0
GL,2018-11-11,17.857142857142858,1
GU,2018-11-11,15.538461538461537,1
GY,2018-11-11,,2
HA,2018-11-11,45.5,1
HD,2018-11-11,20.5,1
HG,2018-11-11,28.66666666666667,1
HP,2018-11-11,18.5,1
HR,2018-11-11,4.0,0
HS,2018-11-11,,2
HU,2018-11-11,20.0,0
HX,2018-11-11,27.33333333333333,1
IG,2018-11-11,15.25,1
IM,2018-11-11,,2
IP,2018-11-11,7.666666666666668,1
IV,2018-11-11,21.0,0
JE,2018-11-11,,2
KA,2018-11-11,31.25,1
KT,2018-11-11,19.33333333333333,1
KW,2018-11-11,21.0,1
KY,2018-11-11,21.0,1
L,2018-11-11,9.0,0
LA,2018-11-11,20.4,1
LD,2018-11-11,14.7,1
LE,2018-11-11,16.666666666666668,0
LL,2018-11-11,17.0,0
LN,2018-11-11,18.0,0
LS,2018-11-11,42.0,0
LU,2018-11-11,24.0,0
M,2018-11-11,20.75,0
ME,2018-11-11,10.5,0
MK,2018-11-11,19.5,1
ML,2018-11-11,27.0,1
N,2018-11-11,35.0,0
NE,2018-11-11,39.5,0
NG,2018-11-11,26.5,0
NN,2018-11-11,11.0,0
NP,2018-11-11,20.75,0
NR,2018-11-11,9.0,0
NW,2018-11-11,59.0,0
OL,2018-11-11,20.0,0
OX,2018-11-11,19.5,0
PA,2018-11-11,33.0,0
PE,2018-11-11,17.272727272727273,1
PH,2018-11-11,13.0,0
PL,2018-11-11,7.5,0
PO,2018-11-11,24.5,0
PR,2018-11-11,16.0,0
RG,2018-11-11,13.0,0
RH,2018-11-11,17.0,0
RM,2018-11-11,10.0,0
S,2018-11-11,15.857142857142858,0
SA,2018-11-11,7.666666666666668,0
SE,2018-11-11,11.0,0
SG,2018-11-11,21.5,0
SK,2018-11-11,19.157894736842106,1
SL,2018-11-11,31.6,1
SM,2018-11-11,24.0,1
SN,2018-11-11,4.0,0
SO,2018-11-11,20.33333333333333,0
SP,2018-11-11,15.555555555555555,1
SR,2018-11-11,15.0,0
SS,2018-11-11,11.0,0
ST,2018-11-11,25.0,0
SW,2018-11-11,24.0,0
SY,2018-11-11,10.375,1
TA,2018-11-11,69.0,0
TD,2018-11-11,22.33333333333333,1
TF,2018-11-11,9.0,0
TN,2018-11-11,10.8,1
TQ,2018-11-11,2.0,0
TR,2018-11-11,7.5,1
TS,2018-11-11,16.4,0
TW,2018-11-11,39.25,1
UB,2018-11-11,55.0,0
W,2018-11-11,23.0,0
WA,2018-11-11,16.0,0
WC,2018-11-11,24.0,0
WD,2018-11-11,22.0,0
WF,2018-11-11,28.0,0
WN,2018-11-11,18.0,0
WR,2018-11-11,16.75,1
WS,2018-11-11,12.5,0
WV,2018-11-11,16.8,1
YO,2018-11-11,14.0,0
ZE,2018-11-11,,2
AB,2018-11-12,20.666666666666668,0
AL,2018-11-12,29.75,1
B,2018-11-12,33.0,0
BA,2018-11-12,54.0,0
BB,2018-11-12,18.0,0
BD,2018-11-12,34.0,0
BH,2018-11-12,4.5,0
BL,2018-11-12,20.0,1
BN,2018-11-12,9.25,0
BR,2018-11-12,20.0,1
BS,2018-11-12,38.0,0
BT,2018-11-12,30.83333333333333,0
CA,2018-11-12,15.0,0
CB,2018-11-12,10.0,0
CF,2018-11-12,17.5,0
CH,2018-11-12,14.5,0
CM,2018-11-12,17.142857142857142,1
CO,2018-11-12,9.0,0
CR,2018-11-12,18.25,1
CT,2018-11-12,5.0,0
CV,2018-11-12,20.5,0
CW,2018-11-12,22.75,1
DA,2018-11-12,22.0,0
DD,2018-11-12,17.0,0
DE,2018-11-12,30.5,0
DG,2018-11-12,5.5,0
DH,2018-11-12,22.555555555555557,1
DL,2018-11-12,22.25,1
DN,2018-11-12,21.33333333333333,0
DT,2018-11-12,27.33333333333333,1
DY,2018-11-12,27.6,1
E,2018-11-12,31.0,0
EC,2018-11-12,31.33333333333333,1
EH,2018-11-12,23.0,0
EN,2018-11-12,43.5,1
EX,2018-11-12,12.5,0
FK,2018-11-12,14.5,0
FY,2018-11-12,13.0,0
G,2018-11-12,44.2,0
GL,2018-11-12,23.714285714285715,1
GU,2018-11-12,18.69230769230769,1
GY,2018-11-12,,2
HA,2018-11-12,55.0,1
HD,2018-11-12,22.0,1
HG,2018-11-12,28.16666666666667,1
HP,2018-11-12,25.0,1
HR,2018-11-12,4.0,0
HS,2018-11-12,,2
HU,2018-11-12,23.0,0
HX,2018-11-12,25.0,1
IG,2018-11-12,21.0,1
IM,2018-11-12,,2
IP,2018-11-12,10.0,1
IV,2018-11-12,36.0,0
JE,2018-11-12,,2
KA,2018-11-12,31.875,1
KT,2018-11-12,17.5,1
KW,2018-11-12,36.0,1
KY,2018-11-12,18.5,1
L,2018-11-12,12.0,0
LA,2018-11-12,19.6,1
LD,2018-11-12,18.1,1
LE,2018-11-12,21.33333333333333,0
LL,2018-11-12,22.0,0
LN,2018-11-12,21.0,0
LS,2018-11-12,41.0,0
LU,2018-11-12,35.0,0
M,2018-11-12,21.25,0
ME,2018-11-12,14.5,0
MK,2018-11-12,26.66666666666667,1
ML,2018-11-12,27.153846153846153,1
N,2018-11-12,42.5,0
NE,2018-11-12,45.0,0
NG,2018-11-12,32.0,0
NN,2018-11-12,16.0,0
NP,2018-11-12,27.5,0
NR,2018-11-12,11.0,0
NW,2018-11-12,74.0,0
OL,2018-11-12,23.0,0
OX,2018-11-12,27.0,0
PA,2018-11-12,23.0,0
PE,2018-11-12,21.90909090909091,1
PH,2018-11-12,10.0,0
PL,2018-11-12,9.5,0
PO,2018-11-12,30.0,0
PR,2018-11-12,18.0,0
RG,2018-11-12,16.0,0
RH,2018-11-12,17.5,0
RM,2018-11-12,15.0,0
S,2018-11-12,19.285714285714285,0
SA,2018-11-12,10.666666666666666,0
SE,2018-11-12,19.0,0
SG,2018-11-12,27.5,0
SK,2018-11-12,23.315789473684212,1
SL,2018-11-12,36.8,1
SM,2018-11-12,22.83333333333333,2
SN,2018-11-12,6.0,0
SO,2018-11-12,26.33333333333333,0
SP,2018-11-12,20.0,1
SR,2018-11-12,19.0,0
SS,2018-11-12,15.5,0
ST,2018-11-12,41.5,0
SW,2018-11-12,25.5,1
SY,2018-11-12,12.625,1
TA,2018-11-12,76.0,0
TD,2018-11-12,23.11111111111111,1
TF,2018-11-12,14.0,0
TN,2018-11-12,12.8,1
TQ,2018-11-12,2.0,0
TR,2018-11-12,9.5,1
TS,2018-11-12,15.0,0
TW,2018-11-12,51.0,1
UB,2018-11-12,61.5,0
W,2018-11-12,30.0,0
WA,2018-11-12,18.666666666666668,0
WC,2018-11-12,34.0,0
WD,2018-11-12,29.0,0
WF,2018-11-12,28.0,0
WN,2018-11-12,16.0,0
WR,2018-11-12,23.125,1
WS,2018-11-12,19.5,0
WV,2018-11-12,27.2,1
YO,2018-11-12,17.666666666666668,0
ZE,2018-11-12,,2
AB,2018-11-13,39.66666666666666,0
AL,2018-11-13,29.0,1
B,2018-11-13,34.333333333333336,0
BA,2018-11-13,63.0,0
BB,2018-11-13,19.0,0
BD,2018-11-13,29.0,0
BH,2018-11-13,6.5,0
BL,2018-11-13,24.0,1
BN,2018-11-13,13.75,0
BR,2018-11-13,22.66666666666667,1
BS,2018-11-13,31.0,0
BT,2018-11-13,24.33333333333333,0
CA,2018-11-13,14.0,0
CB,2018-11-13,10.0,0
CF,2018-11-13,24.5,0
CH,2018-11-13,17.5,0
CM,2018-11-13,20.857142857142858,1
CO,2018-11-13,14.0,0
CR,2018-11-13,23.25,1
CT,2018-11-13,10.0,0
CV,2018-11-13,21.25,0
CW,2018-11-13,22.625,1
DA,2018-11-13,24.0,0
DD,2018-11-13,13.0,0
DE,2018-11-13,36.5,0
DG,2018-11-13,10.5,0
DH,2018-11-13,16.11111111111111,1
DL,2018-11-13,17.583333333333332,1
DN,2018-11-13,18.0,0
DT,2018-11-13,29.66666666666667,1
DY,2018-11-13,28.0,1
E,2018-11-13,38.0,0
EC,2018-11-13,31.5,1
EH,2018-11-13,16.25,0
EN,2018-11-13,43.875,1
EX,2018-11-13,14.0,0
FK,2018-11-13,10.5,0
FY,2018-11-13,12.0,0
G,2018-11-13,25.4,0
GL,2018-11-13,26.0,1
GU,2018-11-13,22.615384615384613,1
GY,2018-11-13,,2
HA,2018-11-13,53.83333333333334,1
HD,2018-11-13,20.88888888888889,1
HG,2018-11-13,23.16666666666667,1
HP,2018-11-13,26.0,1
HR,2018-11-13,4.0,0
HS,2018-11-13,,2
HU,2018-11-13,31.0,0
HX,2018-11-13,27.66666666666667,1
IG,2018-11-13,26.5,1
IM,2018-11-13,,2
IP,2018-11-13,13.333333333333336,1
IV,2018-11-13,26.0,0
JE,2018-11-13,,2
KA,2018-11-13,21.0,1
KT,2018-11-13,24.5,1
KW,2018-11-13,26.0,1
KY,2018-11-13,13.25,1
L,2018-11-13,11.0,0
LA,2018-11-13,19.0,1
LD,2018-11-13,24.3,1
LE,2018-11-13,24.0,0
LL,2018-11-13,11.0,0
LN,2018-11-13,25.0,0
LS,2018-11-13,31.0,0
LU,2018-11-13,28.0,0
M,2018-11-13,24.75,0
ME,2018-11-13,20.5,0
MK,2018-11-13,26.16666666666667,1
ML,2018-11-13,18.0,1
N,2018-11-13,37.5,0
NE,2018-11-13,37.0,0
NG,2018-11-13,34.0,0
NN,2018-11-13,14.0,0
NP,2018-11-13,37.5,0
NR,2018-11-13,16.0,0
NW,2018-11-13,75.0,0
OL,2018-11-13,35.0,0
OX,2018-11-13,28.0,0
PA,2018-11-13,20.0,0
PE,2018-11-13,24.0,1
PH,2018-11-13,7.0,0
PL,2018-11-13,16.0,0
PO,2018-11-13,29.5,0
PR,2018-11-13,21.0,0
RG,2018-11-13,21.5,0
RH,2018-11-13,24.5,0
RM,2018-11-13,24.0,0
S,2018-11-13,17.166666666666668,0
SA,2018-11-13,13.333333333333336,0
SE,2018-11-13,22.0,0
SG,2018-11-13,29.5,0
SK,2018-11-13,24.555555555555557,1
SL,2018-11-13,36.6,1
SM,2018-11-13,26.33333333333333,2
SN,2018-11-13,7.0,0
SO,2018-11-13,29.33333333333333,0
SP,2018-11-13,23.777777777777782,1
SR,2018-11-13,12.5,0
SS,2018-11-13,19.5,0
ST,2018-11-13,37.0,0
SW,2018-11-13,27.25,1
SY,2018-11-13,13.0,1
TA,2018-11-13,74.0,0
TD,2018-11-13,19.33333333333333,1
TF,2018-11-13,14.0,0
TN,2018-11-13,17.9,1
TQ,2018-11-13,2.0,0
TR,2018-11-13,16.0,1
TS,2018-11-13,9.2,0
TW,2018-11-13,48.0,1
UB,2018-11-13,55.5,0
W,2018-11-13,33.0,0
WA,2018-11-13,19.33333333333333,0
WC,2018-11-13,32.0,0
WD,2018-11-13,29.0,0
WF,2018-11-13,21.0,0
WN,2018-11-13,18.0,0
WR,2018-11-13,24.0,1
WS,2018-11-13,18.5,0
WV,2018-11-13,25.0,1
YO,2018-11-13,16.0,0
ZE,2018-11-13,,2
AB,2018-11-14,18.666666666666668,0
AL,2018-11-14,36.5,1
B,2018-11-14,31.33333333333333,0
BA,2018-11-14,55.0,0
BB,2018-11-14,19.0,0
BD,2018-11-14,27.0,0
BH,2018-11-14,8.0,0
BL,2018-11-14,22.375,1
BN,2018-11-14,17.75,0
BR,2018-11-14,29.0,1
BS,2018-11-14,27.5,0
BT,2018-11-14,15.333333333333336,0
CA,2018-11-14,9.0,0
CB,2018-11-14,11.0,0
CF,2018-11-14,24.0,0
CH,2018-11-14,17.0,0
CM,2018-11-14,22.428571428571423,1
CO,2018-11-14,14.0,0
CR,2018-11-14,31.0,1
CT,2018-11-14,13.0,0
CV,2018-11-14,24.5,0
CW,2018-11-14,23.75,1
DA,2018-11-14,30.0,0
DD,2018-11-14,13.0,0
DE,2018-11-14,31.5,0
DG,2018-11-14,7.0,0
DH,2018-11-14,19.222222222222218,1
DL,2018-11-14,19.666666666666668,1
DN,2018-11-14,21.66666666666667,0
DT,2018-11-14,28.33333333333333,1
DY,2018-11-14,24.6,1
E,2018-11-14,34.0,0
EC,2018-11-14,36.16666666666666,1
EH,2018-11-14,11.0,0
EN,2018-11-14,46.375,1
EX,2018-11-14,13.0,0
FK,2018-11-14,7.0,0
FY,2018-11-14,15.0,0
G,2018-11-14,21.4,0
GL,2018-11-14,25.42857142857143,1
GU,2018-11-14,25.538461538461537,1
GY,2018-11-14,,2
HA,2018-11-14,56.33333333333334,1
HD,2018-11-14,22.4,1
HG,2018-11-14,27.5,1
HP,2018-11-14,34.0,1
HR,2018-11-14,3.0,0
HS,2018-11-14,,2
HU,2018-11-14,27.0,0
HX,2018-11-14,24.33333333333333,1
IG,2018-11-14,28.75,1
IM,2018-11-14,,2
IP,2018-11-14,12.666666666666664,1
IV,2018-11-14,28.0,0
JE,2018-11-14,,2
KA,2018-11-14,16.5,1
KT,2018-11-14,32.666666666666664,1
KW,2018-11-14,28.0,1
KY,2018-11-14,9.875,1
L,2018-11-14,12.0,0
LA,2018-11-14,18.0,1
LD,2018-11-14,21.9,1
LE,2018-11-14,21.66666666666667,0
LL,2018-11-14,18.0,0
LN,2018-11-14,24.0,0
LS,2018-11-14,41.0,0
LU,2018-11-14,46.0,0
M,2018-11-14,22.5,0
ME,2018-11-14,13.5,0
MK,2018-11-14,32.5,1
ML,2018-11-14,13.769230769230768,1
N,2018-11-14,45.0,0
NE,2018-11-14,38.0,0
NG,2018-11-14,36.5,0
NN,2018-11-14,18.0,0
NP,2018-11-14,31.0,0
NR,2018-11-14,13.0,0
NW,2018-11-14,73.5,0
OL,2018-11-14,27.0,0
OX,2018-11-14,33.5,0
PA,2018-11-14,11.0,0
PE,2018-11-14,24.363636363636363,1
PH,2018-11-14,8.0,0
PL,2018-11-14,14.0,0
PO,2018-11-14,24.5,0
PR,2018-11-14,20.0,0
RG,2018-11-14,27.5,0
RH,2018-11-14,27.0,0
RM,2018-11-14,24.0,0
S,2018-11-14,20.142857142857142,0
SA,2018-11-14,14.666666666666664,0
SE,2018-11-14,28.5,0
SG,2018-11-14,32.0,0
SK,2018-11-14,24.52631578947368,1
SL,2018-11-14,41.8,1
SM,2018-11-14,44.0,1
SN,2018-11-14,9.0,0
SO,2018-11-14,34.333333333333336,0
SP,2018-11-14,26.444444444444446,1
SR,2018-11-14,14.5,0
SS,2018-11-14,22.0,0
ST,2018-11-14,39.5,0
SW,2018-11-14,44.0,0
SY,2018-11-14,13.75,1
TA,2018-11-14,73.0,0
TD,2018-11-14,15.888888888888891,1
TF,2018-11-14,11.0,0
TN,2018-11-14,19.5,1
TQ,2018-11-14,3.0,0
TR,2018-11-14,14.0,1
TS,2018-11-14,13.6,0
TW,2018-11-14,49.75,1
UB,2018-11-14,59.0,0
W,2018-11-14,37.0,0
WA,2018-11-14,22.0,0
WC,2018-11-14,36.0,0
WD,2018-11-14,36.0,0
WF,2018-11-14,29.0,0
WN,2018-11-14,23.0,0
WR,2018-11-14,24.375,1
WS,2018-11-14,14.5,0
WV,2018-11-14,23.8,1
YO,2018-11-14,18.666666666666668,0
ZE,2018-11-14,,2
AB,2018-11-15,24.66666666666667,0
AL,2018-11-15,33.6,1
B,2018-11-15,41.0,0
BA,2018-11-15,45.0,0
BB,2018-11-15,23.0,0
BD,2018-11-15,63.0,0
BH,2018-11-15,19.0,0
BL,2018-11-15,32.25,1
BN,2018-11-15,23.5,0
BR,2018-11-15,27.66666666666667,1
BS,2018-11-15,35.0,0
BT,2018-11-15,24.83333333333333,0
CA,2018-11-15,16.0,0
CB,2018-11-15,14.0,0
CF,2018-11-15,38.0,0
CH,2018-11-15,20.0,0
CM,2018-11-15,26.57142857142857,1
CO,2018-11-15,24.0,0
CR,2018-11-15,30.8,1
CT,2018-11-15,16.0,0
CV,2018-11-15,27.0,0
CW,2018-11-15,29.875,1
DA,2018-11-15,28.0,0
DD,2018-11-15,14.0,0
DE,2018-11-15,36.5,0
DG,2018-11-15,12.5,0
DH,2018-11-15,27.88888888888889,1
DL,2018-11-15,29.33333333333333,1
DN,2018-11-15,33.0,0
DT,2018-11-15,27.83333333333333,1
DY,2018-11-15,36.2,1
E,2018-11-15,40.0,0
EC,2018-11-15,36.16666666666666,1
EH,2018-11-15,18.75,0
EN,2018-11-15,46.75,1
EX,2018-11-15,19.5,0
FK,2018-11-15,8.0,0
FY,2018-11-15,17.0,0
G,2018-11-15,23.6,0
GL,2018-11-15,34.642857142857146,1
GU,2018-11-15,27.384615384615387,1
GY,2018-11-15,,2
HA,2018-11-15,54.66666666666666,1
HD,2018-11-15,37.6,1
HG,2018-11-15,42.5,1
HP,2018-11-15,4.0,0
HR,2018-11-15,12.0,0
HS,2018-11-15,,2
HU,2018-11-15,33.5,0
HX,2018-11-15,42.66666666666666,1
IG,2018-11-15,31.0,1
IM,2018-11-15,,2
IP,2018-11-15,20.0,1
IV,2018-11-15,18.0,0
JE,2018-11-15,,2
KA,2018-11-15,20.375,1
KT,2018-11-15,33.0,1
KW,2018-11-15,18.0,1
KY,2018-11-15,14.428571428571427,1
L,2018-11-15,14.0,0
LA,2018-11-15,28.6,1
LD,2018-11-15,34.5,1
LE,2018-11-15,26.0,0
LL,2018-11-15,26.0,0
LN,2018-11-15,37.0,0
LS,2018-11-15,60.5,0
LU,2018-11-15,59.0,0
M,2018-11-15,35.0,0
ME,2018-11-15,16.0,0
MK,2018-11-15,32.285714285714285,1
ML,2018-11-15,18.83333333333333,1
N,2018-11-15,42.0,0
NE,2018-11-15,43.0,0
NG,2018-11-15,37.0,0
NN,2018-11-15,23.0,0
NP,2018-11-15,51.25,0
NR,2018-11-15,22.0,0
NW,2018-11-15,72.5,0
OL,2018-11-15,42.0,0
OX,2018-11-15,38.5,0
PA,2018-11-15,20.0,0
PE,2018-11-15,28.272727272727273,1
PH,2018-11-15,4.0,0
PL,2018-11-15,19.5,0
PO,2018-11-15,25.5,0
PR,2018-11-15,24.0,0
RG,2018-11-15,28.0,0
RH,2018-11-15,27.0,0
RM,2018-11-15,29.0,0
S,2018-11-15,32.857142857142854,0
SA,2018-11-15,17.333333333333332,0
SE,2018-11-15,27.5,0
SG,2018-11-15,31.5,0
SK,2018-11-15,34.8421052631579,1
SL,2018-11-15,34.0,1
SM,2018-11-15,45.0,1
SN,2018-11-15,13.0,0
SO,2018-11-15,33.666666666666664,0
SP,2018-11-15,28.11111111111111,1
SR,2018-11-15,24.5,0
SS,2018-11-15,28.0,0
ST,2018-11-15,50.0,0
SW,2018-11-15,45.0,0
SY,2018-11-15,19.0,1
TA,2018-11-15,45.0,0
TD,2018-11-15,22.444444444444446,1
TF,2018-11-15,22.0,0
TN,2018-11-15,22.4,1
TQ,2018-11-15,7.0,0
TR,2018-11-15,19.5,1
TS,2018-11-15,23.2,0
TW,2018-11-15,46.5,1
UB,2018-11-15,51.0,0
W,2018-11-15,39.0,0
WA,2018-11-15,25.66666666666667,0
WC,2018-11-15,38.0,0
WD,2018-11-15,42.0,0
WF,2018-11-15,41.0,0
WN,2018-11-15,29.0,0
WR,2018-11-15,30.375,1
WS,2018-11-15,29.0,0
WV,2018-11-15,36.0,1
YO,2018-11-15,23.66666666666667,0
ZE,2018-11-15,,2
