region_id,timestamp,val_PM2.5_mean,extra_rings_PM2.5_mean
LN,2017-12-12,17.0,1
LS,2017-12-12,13.5,0
LU,2017-12-12,16.0,1
M,2017-12-12,24.5,0
ME,2017-12-12,15.5,0
MK,2017-12-12,16.0,1
ML,2017-12-12,9.6,1
N,2017-12-12,21.0,1
NE,2017-12-12,11.0,0
NG,2017-12-12,17.0,0
NN,2017-12-12,16.0,0
NP,2017-12-12,6.0,0
NR,2017-12-12,13.0,0
NW,2017-12-12,23.5,0
OL,2017-12-12,24.5,1
OX,2017-12-12,14.6,1
PA,2017-12-12,6.0,0
PE,2017-12-12,15.8,1
PH,2017-12-12,8.0,1
PL,2017-12-12,14.0,0
PO,2017-12-12,10.0,0
PR,2017-12-12,19.0,0
RG,2017-12-12,11.0,0
RH,2017-12-12,13.0,1
RM,2017-12-12,15.333333333333336,1
S,2017-12-12,11.75,0
SA,2017-12-12,14.0,0
SE,2017-12-12,16.0,1
SG,2017-12-12,16.0,0
SK,2017-12-12,16.571428571428573,1
SL,2017-12-12,13.333333333333336,1
SM,2017-12-12,16.666666666666668,2
SN,2017-12-12,13.5,1
SO,2017-12-12,10.5,0
SP,2017-12-12,11.2,1
SR,2017-12-12,9.0,0
SS,2017-12-12,15.0,0
ST,2017-12-12,20.0,0
SW,2017-12-12,16.666666666666668,1
SY,2017-12-12,13.333333333333336,1
TA,2017-12-12,10.5,1
TD,2017-12-12,10.5,1
TF,2017-12-12,20.0,1
TN,2017-12-12,14.666666666666664,1
TQ,2017-12-12,11.0,1
TR,2017-12-12,14.0,1
TS,2017-12-12,11.666666666666664,0
TW,2017-12-12,17.0,0
UB,2017-12-12,12.0,0
W,2017-12-12,17.0,0
WA,2017-12-12,18.6,1
WC,2017-12-12,16.0,0
WD,2017-12-12,19.666666666666668,1
WF,2017-12-12,13.25,1
WN,2017-12-12,22.0,0
WR,2017-12-12,15.2,1
WS,2017-12-12,16.666666666666668,1
WV,2017-12-12,20.0,1
YO,2017-12-12,16.0,0
ZE,2017-12-12,,2
AB,2017-12-13,5.0,0
AL,2017-12-13,5.0,1
B,2017-12-13,6.0,0
BA,2017-12-13,5.0,1
BB,2017-12-13,7.0,1
BD,2017-12-13,8.0,1
BH,2017-12-13,9.5,0
BL,2017-12-13,8.0,1
BN,2017-12-13,6.0,0
BR,2017-12-13,4.0,1
BS,2017-12-13,5.0,0
BT,2017-12-13,7.5,0
CA,2017-12-13,5.0,0
CB,2017-12-13,5.0,1
CF,2017-12-13,6.0,0
CH,2017-12-13,5.0,0
CM,2017-12-13,3.5,1
CO,2017-12-13,4.0,2
CR,2017-12-13,3.0,1
CT,2017-12-13,4.5,1
CV,2017-12-13,6.0,0
CW,2017-12-13,5.0,1
DA,2017-12-13,5.0,0
DD,2017-12-13,5.0,1
DE,2017-12-13,6.454545454545454,1
DG,2017-12-13,5.0,1
DH,2017-12-13,5.2,1
DL,2017-12-13,6.857142857142858,1
DN,2017-12-13,8.125,1
DT,2017-12-13,7.666666666666668,1
DY,2017-12-13,6.0,1
E,2017-12-13,3.0,1
EC,2017-12-13,4.0,1
EH,2017-12-13,3.0,0
EN,2017-12-13,8.666666666666666,1
EX,2017-12-13,4.0,0
FK,2017-12-13,4.0,0
FY,2017-12-13,4.0,0
G,2017-12-13,5.5,0
GL,2017-12-13,5.4,1
GU,2017-12-13,4.333333333333333,1
GY,2017-12-13,,2
HA,2017-12-13,7.25,1
HD,2017-12-13,6.5,1
HG,2017-12-13,9.0,1
HP,2017-12-13,3.0,1
HR,2017-12-13,4.0,1
HS,2017-12-13,,2
HU,2017-12-13,9.0,0
HX,2017-12-13,7.4444444444444455,2
IG,2017-12-13,3.0,1
IM,2017-12-13,,2
IP,2017-12-13,5.0,1
IV,2017-12-13,5.0,1
JE,2017-12-13,,2
KA,2017-12-13,4.666666666666667,1
KT,2017-12-13,5.0,1
KW,2017-12-13,5.0,2
KY,2017-12-13,3.5,1
L,2017-12-13,5.0,0
LA,2017-12-13,5.333333333333333,1
LD,2017-12-13,6.0,1
LE,2017-12-13,6.0,0
LL,2017-12-13,5.0,1
LN,2017-12-13,10.0,1
LS,2017-12-13,8.0,0
LU,2017-12-13,5.0,1
M,2017-12-13,9.0,0
ME,2017-12-13,4.5,0
MK,2017-12-13,5.5,1
ML,2017-12-13,4.5,1
N,2017-12-13,8.666666666666666,1
NE,2017-12-13,3.0,0
NG,2017-12-13,10.0,0
NN,2017-12-13,6.0,0
NP,2017-12-13,4.0,0
NR,2017-12-13,5.0,0
NW,2017-12-13,10.5,0
OL,2017-12-13,9.0,1
OX,2017-12-13,5.4,1
PA,2017-12-13,3.0,0
PE,2017-12-13,6.4,1
PH,2017-12-13,4.0,1
PL,2017-12-13,5.5,0
PO,2017-12-13,4.0,0
PR,2017-12-13,7.0,0
RG,2017-12-13,3.0,0
RH,2017-12-13,6.0,1
RM,2017-12-13,3.8,1
S,2017-12-13,6.5,0
SA,2017-12-13,7.0,0
SE,2017-12-13,3.0,0
SG,2017-12-13,5.0,0
SK,2017-12-13,7.0,1
SL,2017-12-13,3.6666666666666665,1
SM,2017-12-13,4.5,2
SN,2017-12-13,4.0,1
SO,2017-12-13,4.0,0
SP,2017-12-13,6.0,1
SR,2017-12-13,3.0,0
SS,2017-12-13,2.0,0
ST,2017-12-13,5.0,0
SW,2017-12-13,4.5,1
SY,2017-12-13,6.333333333333332,1
TA,2017-12-13,4.5,1
TD,2017-12-13,3.6666666666666665,1
TF,2017-12-13,5.0,1
TN,2017-12-13,5.0,1
TQ,2017-12-13,5.0,1
TR,2017-12-13,5.5,1
TS,2017-12-13,6.666666666666668,0
TW,2017-12-13,5.0,0
UB,2017-12-13,3.0,0
W,2017-12-13,5.0,0
WA,2017-12-13,7.0,1
WC,2017-12-13,5.0,0
WD,2017-12-13,8.0,1
WF,2017-12-13,7.75,1
WN,2017-12-13,7.0,0
WR,2017-12-13,6.0,1
WS,2017-12-13,5.5,1
WV,2017-12-13,5.0,1
YO,2017-12-13,10.0,0
ZE,2017-12-13,,2
AB,2017-12-14,7.0,0
AL,2017-12-14,6.0,1
B,2017-12-14,5.0,0
BA,2017-12-14,5.0,1
BB,2017-12-14,5.0,1
BD,2017-12-14,5.0,1
BH,2017-12-14,8.0,0
BL,2017-12-14,5.0,1
BN,2017-12-14,6.0,0
BR,2017-12-14,5.0,1
BS,2017-12-14,5.0,0
BT,2017-12-14,5.0,0
CA,2017-12-14,6.0,0
CB,2017-12-14,6.0,1
CF,2017-12-14,7.0,0
CH,2017-12-14,4.0,0
CM,2017-12-14,4.5,1
CO,2017-12-14,4.333333333333333,2
CR,2017-12-14,4.0,1
CT,2017-12-14,6.0,1
CV,2017-12-14,5.666666666666668,0
CW,2017-12-14,3.5,1
DA,2017-12-14,6.0,0
DD,2017-12-14,7.0,1
DE,2017-12-14,5.090909090909091,1
DG,2017-12-14,6.0,1
DH,2017-12-14,3.2,1
DL,2017-12-14,4.857142857142857,1
DN,2017-12-14,6.125,1
DT,2017-12-14,6.666666666666668,1
DY,2017-12-14,5.0,1
E,2017-12-14,4.0,1
EC,2017-12-14,4.0,1
EH,2017-12-14,5.0,0
EN,2017-12-14,9.666666666666666,1
EX,2017-12-14,4.0,0
FK,2017-12-14,5.0,0
FY,2017-12-14,4.0,0
G,2017-12-14,7.0,0
GL,2017-12-14,5.6,1
GU,2017-12-14,4.5,1
GY,2017-12-14,,2
HA,2017-12-14,8.25,1
HD,2017-12-14,4.75,1
HG,2017-12-14,6.25,1
HP,2017-12-14,3.0,1
HR,2017-12-14,6.0,1
HS,2017-12-14,,2
HU,2017-12-14,7.0,0
HX,2017-12-14,5.0,2
IG,2017-12-14,4.0,1
IM,2017-12-14,,2
IP,2017-12-14,4.0,1
IV,2017-12-14,7.0,1
JE,2017-12-14,,2
KA,2017-12-14,5.666666666666668,1
KT,2017-12-14,5.0,1
KW,2017-12-14,7.0,2
KY,2017-12-14,5.0,1
L,2017-12-14,4.0,0
LA,2017-12-14,5.0,1
LD,2017-12-14,7.0,1
LE,2017-12-14,4.0,0
LL,2017-12-14,4.0,1
LN,2017-12-14,8.0,1
LS,2017-12-14,5.0,0
LU,2017-12-14,6.0,1
M,2017-12-14,5.5,0
ME,2017-12-14,6.0,0
MK,2017-12-14,6.0,1
ML,2017-12-14,6.0,1
N,2017-12-14,9.0,1
NE,2017-12-14,2.0,0
NG,2017-12-14,8.0,0
NN,2017-12-14,6.0,0
NP,2017-12-14,6.0,0
NR,2017-12-14,4.0,0
NW,2017-12-14,11.5,0
OL,2017-12-14,5.5,1
OX,2017-12-14,5.2,1
PA,2017-12-14,3.0,0
PE,2017-12-14,5.6,1
PH,2017-12-14,5.0,1
PL,2017-12-14,5.5,0
PO,2017-12-14,5.0,0
PR,2017-12-14,5.0,0
RG,2017-12-14,3.0,0
RH,2017-12-14,6.0,1
RM,2017-12-14,5.0,1
S,2017-12-14,4.75,0
SA,2017-12-14,7.5,0
SE,2017-12-14,4.0,0
SG,2017-12-14,6.0,0
SK,2017-12-14,4.714285714285714,1
SL,2017-12-14,4.0,1
SM,2017-12-14,4.75,2
SN,2017-12-14,4.0,1
SO,2017-12-14,4.0,0
SP,2017-12-14,5.4,1
SR,2017-12-14,3.0,0
SS,2017-12-14,3.0,0
ST,2017-12-14,3.0,0
SW,2017-12-14,4.75,1
SY,2017-12-14,6.333333333333332,1
TA,2017-12-14,4.5,1
TD,2017-12-14,4.333333333333333,1
TF,2017-12-14,3.0,1
TN,2017-12-14,6.0,1
TQ,2017-12-14,5.0,1
TR,2017-12-14,5.5,1
TS,2017-12-14,3.6666666666666665,0
TW,2017-12-14,5.0,0
UB,2017-12-14,4.0,0
W,2017-12-14,6.0,0
WA,2017-12-14,4.6,1
WC,2017-12-14,4.0,0
WD,2017-12-14,9.0,1
WF,2017-12-14,5.5,1
WN,2017-12-14,4.0,0
WR,2017-12-14,5.5,1
WS,2017-12-14,4.0,1
WV,2017-12-14,3.0,1
YO,2017-12-14,7.5,0
ZE,2017-12-14,,2
AB,2017-12-15,2.0,0
AL,2017-12-15,5.0,1
B,2017-12-15,7.0,0
BA,2017-12-15,6.0,1
BB,2017-12-15,9.0,1
BD,2017-12-15,5.0,1
BH,2017-12-15,9.0,0
BL,2017-12-15,9.75,1
BN,2017-12-15,7.0,0
BR,2017-12-15,6.0,1
BS,2017-12-15,6.0,0
BT,2017-12-15,11.5,0
CA,2017-12-15,8.0,0
CB,2017-12-15,5.0,1
CF,2017-12-15,4.0,0
CH,2017-12-15,4.0,0
CM,2017-12-15,4.5,1
CO,2017-12-15,4.333333333333333,2
CR,2017-12-15,5.0,1
CT,2017-12-15,6.0,1
CV,2017-12-15,7.0,0
CW,2017-12-15,8.0,1
DA,2017-12-15,7.0,0
DD,2017-12-15,2.0,1
DE,2017-12-15,6.2727272727272725,1
DG,2017-12-15,8.0,1
DH,2017-12-15,3.8,1
DL,2017-12-15,5.142857142857143,1
DN,2017-12-15,5.125,1
DT,2017-12-15,7.666666666666668,1
DY,2017-12-15,7.0,1
E,2017-12-15,5.0,1
EC,2017-12-15,5.5,1
EH,2017-12-15,3.5,0
EN,2017-12-15,8.0,1
EX,2017-12-15,5.0,0
FK,2017-12-15,4.0,0
FY,2017-12-15,3.0,0
G,2017-12-15,7.0,0
GL,2017-12-15,6.0,1
GU,2017-12-15,5.166666666666667,1
GY,2017-12-15,,2
HA,2017-12-15,7.5,1
HD,2017-12-15,4.5,1
HG,2017-12-15,5.5,1
HP,2017-12-15,4.0,1
HR,2017-12-15,3.0,1
HS,2017-12-15,,2
HU,2017-12-15,5.0,0
HX,2017-12-15,6.4444444444444455,2
IG,2017-12-15,5.0,1
IM,2017-12-15,,2
IP,2017-12-15,4.0,1
IV,2017-12-15,2.0,1
JE,2017-12-15,,2
KA,2017-12-15,5.666666666666668,1
KT,2017-12-15,7.0,1
KW,2017-12-15,2.0,2
KY,2017-12-15,3.6666666666666665,1
L,2017-12-15,5.0,0
LA,2017-12-15,6.666666666666668,1
LD,2017-12-15,5.0,1
LE,2017-12-15,5.0,0
LL,2017-12-15,4.0,1
LN,2017-12-15,6.0,1
LS,2017-12-15,5.0,0
LU,2017-12-15,5.0,1
M,2017-12-15,10.5,0
ME,2017-12-15,6.0,0
MK,2017-12-15,6.0,1
ML,2017-12-15,5.0,1
N,2017-12-15,8.333333333333334,1
NE,2017-12-15,2.0,0
NG,2017-12-15,6.0,0
NN,2017-12-15,7.0,0
NP,2017-12-15,3.0,0
NR,2017-12-15,4.0,0
NW,2017-12-15,9.5,0
OL,2017-12-15,10.5,1
OX,2017-12-15,6.4,1
PA,2017-12-15,3.0,0
PE,2017-12-15,5.4,1
PH,2017-12-15,3.0,1
PL,2017-12-15,5.0,0
PO,2017-12-15,5.0,0
PR,2017-12-15,9.0,0
RG,2017-12-15,4.0,0
RH,2017-12-15,7.0,1
RM,2017-12-15,5.6,1
S,2017-12-15,4.5,0
SA,2017-12-15,6.5,0
SE,2017-12-15,5.0,0
SG,2017-12-15,5.0,0
SK,2017-12-15,7.2857142857142865,1
SL,2017-12-15,5.333333333333333,1
SM,2017-12-15,6.0,2
SN,2017-12-15,5.0,1
SO,2017-12-15,4.0,0
SP,2017-12-15,6.0,1
SR,2017-12-15,3.0,0
SS,2017-12-15,4.0,0
ST,2017-12-15,12.0,0
SW,2017-12-15,6.0,1
SY,2017-12-15,5.666666666666668,1
TA,2017-12-15,5.5,1
TD,2017-12-15,4.25,1
TF,2017-12-15,12.0,1
TN,2017-12-15,6.5,1
TQ,2017-12-15,5.0,1
TR,2017-12-15,5.0,1
TS,2017-12-15,4.666666666666667,0
TW,2017-12-15,7.0,0
UB,2017-12-15,5.0,0
W,2017-12-15,6.0,0
WA,2017-12-15,7.8,1
WC,2017-12-15,6.0,0
WD,2017-12-15,8.0,1
WF,2017-12-15,5.0,1
WN,2017-12-15,9.0,0
WR,2017-12-15,7.0,1
WS,2017-12-15,9.5,1
WV,2017-12-15,12.0,1
YO,2017-12-15,6.0,0
ZE,2017-12-15,,2
AB,2017-12-16,3.0,0
AL,2017-12-16,11.0,1
B,2017-12-16,9.0,0
BA,2017-12-16,12.0,1
BB,2017-12-16,18.0,1
BD,2017-12-16,7.0,1
BH,2017-12-16,12.0,0
BL,2017-12-16,26.0,1
BN,2017-12-16,9.0,0
BR,2017-12-16,10.0,1
BS,2017-12-16,12.0,0
BT,2017-12-16,14.0,0
CA,2017-12-16,17.0,0
CB,2017-12-16,11.0,1
CF,2017-12-16,7.0,0
CH,2017-12-16,7.0,0
CM,2017-12-16,9.5,1
CO,2017-12-16,8.666666666666666,2
CR,2017-12-16,11.0,1
CT,2017-12-16,9.0,1
CV,2017-12-16,12.0,0
CW,2017-12-16,11.0,1
DA,2017-12-16,9.0,0
DD,2017-12-16,3.0,1
DE,2017-12-16,11.454545454545455,1
DG,2017-12-16,17.0,1
DH,2017-12-16,6.2,1
DL,2017-12-16,8.857142857142858,1
DN,2017-12-16,9.625,1
DT,2017-12-16,9.666666666666666,1
DY,2017-12-16,9.0,1
E,2017-12-16,11.0,1
EC,2017-12-16,9.0,1
EH,2017-12-16,4.0,0
EN,2017-12-16,11.333333333333336,1
EX,2017-12-16,5.0,0
FK,2017-12-16,11.0,0
FY,2017-12-16,9.0,0
G,2017-12-16,17.5,0
GL,2017-12-16,10.6,1
GU,2017-12-16,6.666666666666668,1
GY,2017-12-16,,2
HA,2017-12-16,9.5,1
HD,2017-12-16,9.0,1
HG,2017-12-16,8.0,1
HP,2017-12-16,5.0,1
HR,2017-12-16,5.0,1
HS,2017-12-16,,2
HU,2017-12-16,6.0,0
HX,2017-12-16,14.0,2
IG,2017-12-16,11.0,1
IM,2017-12-16,,2
IP,2017-12-16,7.0,1
IV,2017-12-16,3.0,1
JE,2017-12-16,,2
KA,2017-12-16,12.666666666666664,1
KT,2017-12-16,7.0,1
KW,2017-12-16,3.0,2
KY,2017-12-16,6.333333333333332,1
L,2017-12-16,8.0,0
LA,2017-12-16,14.666666666666664,1
LD,2017-12-16,7.75,1
LE,2017-12-16,13.0,0
LL,2017-12-16,7.0,1
LN,2017-12-16,17.0,1
LS,2017-12-16,7.0,0
LU,2017-12-16,11.0,1
M,2017-12-16,29.0,0
ME,2017-12-16,9.0,0
MK,2017-12-16,11.5,1
ML,2017-12-16,10.8,1
N,2017-12-16,10.0,1
NE,2017-12-16,4.0,0
NG,2017-12-16,17.0,0
NN,2017-12-16,12.0,0
NP,2017-12-16,5.0,0
NR,2017-12-16,7.0,0
NW,2017-12-16,11.5,0
OL,2017-12-16,29.0,1
OX,2017-12-16,10.6,1
PA,2017-12-16,3.0,0
PE,2017-12-16,12.0,1
PH,2017-12-16,5.666666666666668,1
PL,2017-12-16,6.5,0
PO,2017-12-16,7.0,0
PR,2017-12-16,18.0,0
RG,2017-12-16,5.0,0
RH,2017-12-16,9.0,1
RM,2017-12-16,9.2,1
S,2017-12-16,9.0,0
SA,2017-12-16,9.5,0
SE,2017-12-16,11.0,0
SG,2017-12-16,11.0,0
SK,2017-12-16,15.571428571428573,1
SL,2017-12-16,6.0,1
SM,2017-12-16,8.5,2
SN,2017-12-16,8.5,1
SO,2017-12-16,6.0,0
SP,2017-12-16,8.2,1
SR,2017-12-16,4.0,0
SS,2017-12-16,8.0,0
ST,2017-12-16,15.0,0
SW,2017-12-16,8.5,1
SY,2017-12-16,8.666666666666666,1
TA,2017-12-16,8.5,1
TD,2017-12-16,7.25,1
TF,2017-12-16,15.0,1
TN,2017-12-16,9.0,1
TQ,2017-12-16,6.0,1
TR,2017-12-16,6.5,1
TS,2017-12-16,7.666666666666668,0
TW,2017-12-16,7.0,0
UB,2017-12-16,6.0,0
W,2017-12-16,9.0,0
WA,2017-12-16,20.2,1
WC,2017-12-16,7.0,0
WD,2017-12-16,9.666666666666666,1
WF,2017-12-16,8.5,1
WN,2017-12-16,28.0,0
WR,2017-12-16,11.25,1
WS,2017-12-16,12.0,1
WV,2017-12-16,15.0,1
YO,2017-12-16,9.0,0
ZE,2017-12-16,,2
AB,2017-12-17,4.0,0
AL,2017-12-17,11.0,1
B,2017-12-17,12.0,0
BA,2017-12-17,16.0,1
BB,2017-12-17,12.0,1
BD,2017-12-17,11.5,1
BH,2017-12-17,12.0,0
BL,2017-12-17,13.75,1
BN,2017-12-17,10.0,0
BR,2017-12-17,12.5,1
BS,2017-12-17,16.0,0
BT,2017-12-17,12.0,0
CA,2017-12-17,7.0,0
CB,2017-12-17,11.0,1
CF,2017-12-17,9.0,0
CH,2017-12-17,11.0,0
CM,2017-12-17,10.0,1
CO,2017-12-17,11.666666666666664,2
CR,2017-12-17,13.0,1
CT,2017-12-17,10.5,1
CV,2017-12-17,10.666666666666666,0
CW,2017-12-17,10.0,1
DA,2017-12-17,12.0,0
DD,2017-12-17,4.0,1
DE,2017-12-17,11.0,1
DG,2017-12-17,7.0,1
DH,2017-12-17,6.2,1
DL,2017-12-17,8.428571428571429,1
DN,2017-12-17,12.125,1
DT,2017-12-17,9.0,1
DY,2017-12-17,12.0,1
E,2017-12-17,13.0,1
EC,2017-12-17,12.0,1
EH,2017-12-17,5.0,0
EN,2017-12-17,14.333333333333336,1
EX,2017-12-17,3.0,0
FK,2017-12-17,7.0,0
FY,2017-12-17,13.0,0
G,2017-12-17,7.5,0
GL,2017-12-17,10.6,1
GU,2017-12-17,9.333333333333334,1
GY,2017-12-17,,2
HA,2017-12-17,13.5,1
HD,2017-12-17,11.25,1
HG,2017-12-17,12.0,1
HP,2017-12-17,7.0,1
HR,2017-12-17,5.0,1
HS,2017-12-17,,2
HU,2017-12-17,12.0,0
HX,2017-12-17,12.333333333333336,2
IG,2017-12-17,13.0,1
IM,2017-12-17,,2
IP,2017-12-17,15.0,1
IV,2017-12-17,4.0,1
JE,2017-12-17,,2
KA,2017-12-17,7.0,1
KT,2017-12-17,11.0,1
KW,2017-12-17,4.0,2
KY,2017-12-17,6.0,1
L,2017-12-17,12.0,0
LA,2017-12-17,10.666666666666666,1
LD,2017-12-17,7.5,1
LE,2017-12-17,8.0,0
LL,2017-12-17,11.0,1
LN,2017-12-17,15.0,1
LS,2017-12-17,11.5,0
LU,2017-12-17,11.0,1
M,2017-12-17,15.5,0
ME,2017-12-17,10.5,0
MK,2017-12-17,10.5,1
ML,2017-12-17,6.75,1
N,2017-12-17,14.333333333333336,1
NE,2017-12-17,5.0,0
NG,2017-12-17,15.0,0
NN,2017-12-17,10.0,0
NP,2017-12-17,5.0,0
NR,2017-12-17,15.0,0
NW,2017-12-17,16.0,0
OL,2017-12-17,15.5,1
OX,2017-12-17,9.8,1
PA,2017-12-17,6.0,0
PE,2017-12-17,11.8,1
PH,2017-12-17,5.666666666666668,1
PL,2017-12-17,9.5,0
PO,2017-12-17,9.0,0
PR,2017-12-17,12.0,0
RG,2017-12-17,7.0,0
RH,2017-12-17,10.0,1
RM,2017-12-17,11.0,1
S,2017-12-17,11.25,0
SA,2017-12-17,8.0,0
SE,2017-12-17,13.0,0
SG,2017-12-17,11.0,0
SK,2017-12-17,12.142857142857142,1
SL,2017-12-17,9.333333333333334,1
SM,2017-12-17,11.75,2
SN,2017-12-17,11.5,1
SO,2017-12-17,9.5,0
SP,2017-12-17,10.0,1
SR,2017-12-17,4.0,0
SS,2017-12-17,9.0,0
ST,2017-12-17,9.0,0
SW,2017-12-17,11.75,1
SY,2017-12-17,9.0,1
TA,2017-12-17,9.5,1
TD,2017-12-17,5.666666666666668,1
TF,2017-12-17,9.0,1
TN,2017-12-17,10.75,1
TQ,2017-12-17,7.333333333333332,1
TR,2017-12-17,9.5,1
TS,2017-12-17,7.333333333333332,0
TW,2017-12-17,11.0,0
UB,2017-12-17,10.0,0
W,2017-12-17,12.0,0
WA,2017-12-17,13.2,1
WC,2017-12-17,11.0,0
WD,2017-12-17,14.0,1
WF,2017-12-17,11.625,1
WN,2017-12-17,12.0,0
WR,2017-12-17,11.0,1
WS,2017-12-17,10.5,1
WV,2017-12-17,9.0,1
YO,2017-12-17,12.5,0
ZE,2017-12-17,,2
AB,2017-12-18,9.0,0
AL,2017-12-18,13.0,1
B,2017-12-18,21.0,0
BA,2017-12-18,26.0,1
BB,2017-12-18,17.0,1
BD,2017-12-18,9.5,1
BH,2017-12-18,23.0,0
BL,2017-12-18,18.75,1
BN,2017-12-18,14.0,0
BR,2017-12-18,16.5,1
BS,2017-12-18,26.0,0
BT,2017-12-18,16.0,0
CA,2017-12-18,21.0,0
CB,2017-12-18,13.0,1
CF,2017-12-18,13.0,0
CH,2017-12-18,18.0,0
CM,2017-12-18,12.0,1
CO,2017-12-18,11.666666666666664,2
CR,2017-12-18,16.0,1
CT,2017-12-18,12.5,1
CV,2017-12-18,14.333333333333336,0
CW,2017-12-18,15.0,1
DA,2017-12-18,17.0,0
DD,2017-12-18,9.0,1
DE,2017-12-18,15.272727272727273,1
DG,2017-12-18,21.0,1
DH,2017-12-18,8.2,1
DL,2017-12-18,11.857142857142858,1
DN,2017-12-18,14.875,1
DT,2017-12-18,19.0,1
DY,2017-12-18,21.0,1
E,2017-12-18,16.0,1
EC,2017-12-18,14.0,1
EH,2017-12-18,4.5,0
EN,2017-12-18,16.333333333333332,1
EX,2017-12-18,11.0,0
FK,2017-12-18,10.0,0
FY,2017-12-18,12.0,0
G,2017-12-18,14.0,0
GL,2017-12-18,16.8,1
GU,2017-12-18,13.833333333333336,1
GY,2017-12-18,,2
HA,2017-12-18,16.0,1
HD,2017-12-18,14.5,1
HG,2017-12-18,11.5,1
HP,2017-12-18,13.0,1
HR,2017-12-18,15.0,1
HS,2017-12-18,,2
HU,2017-12-18,15.0,0
HX,2017-12-18,14.888888888888891,2
IG,2017-12-18,16.0,1
IM,2017-12-18,,2
IP,2017-12-18,11.0,1
IV,2017-12-18,9.0,1
JE,2017-12-18,,2
KA,2017-12-18,12.333333333333336,1
KT,2017-12-18,15.0,1
KW,2017-12-18,9.0,2
KY,2017-12-18,6.333333333333332,1
L,2017-12-18,16.0,0
LA,2017-12-18,16.666666666666668,1
LD,2017-12-18,14.5,1
LE,2017-12-18,15.0,0
LL,2017-12-18,18.0,1
LN,2017-12-18,19.0,1
LS,2017-12-18,9.5,0
LU,2017-12-18,13.0,1
M,2017-12-18,20.0,0
ME,2017-12-18,12.5,0
MK,2017-12-18,12.5,1
ML,2017-12-18,9.4,1
N,2017-12-18,16.0,1
NE,2017-12-18,6.0,0
NG,2017-12-18,19.0,0
NN,2017-12-18,12.0,0
NP,2017-12-18,15.0,0
NR,2017-12-18,11.0,0
NW,2017-12-18,18.0,0
OL,2017-12-18,20.0,1
OX,2017-12-18,13.6,1
PA,2017-12-18,9.0,0
PE,2017-12-18,14.0,1
PH,2017-12-18,9.333333333333334,1
PL,2017-12-18,16.5,0
PO,2017-12-18,14.0,0
PR,2017-12-18,17.0,0
RG,2017-12-18,13.0,0
RH,2017-12-18,14.0,1
RM,2017-12-18,13.8,1
S,2017-12-18,14.5,0
SA,2017-12-18,15.0,0
SE,2017-12-18,16.0,0
SG,2017-12-18,13.0,0
SK,2017-12-18,15.714285714285715,1
SL,2017-12-18,13.333333333333336,1
SM,2017-12-18,14.75,2
SN,2017-12-18,19.5,1
SO,2017-12-18,13.5,0
SP,2017-12-18,17.2,1
SR,2017-12-18,6.0,0
SS,2017-12-18,11.0,0
ST,2017-12-18,12.0,0
SW,2017-12-18,14.75,1
SY,2017-12-18,16.0,1
TA,2017-12-18,18.5,1
TD,2017-12-18,9.0,1
TF,2017-12-18,12.0,1
TN,2017-12-18,14.0,1
TQ,2017-12-18,14.666666666666664,1
TR,2017-12-18,16.5,1
TS,2017-12-18,9.666666666666666,0
TW,2017-12-18,15.0,0
UB,2017-12-18,12.0,0
W,2017-12-18,16.0,0
WA,2017-12-18,18.4,1
WC,2017-12-18,12.0,0
WD,2017-12-18,16.0,1
WF,2017-12-18,13.0,1
WN,2017-12-18,18.0,0
WR,2017-12-18,16.0,1
WS,2017-12-18,16.5,1
WV,2017-12-18,12.0,1
YO,2017-12-18,13.5,0
ZE,2017-12-18,,2
AB,2017-12-19,6.0,0
AL,2017-12-19,19.0,1
B,2017-12-19,21.0,0
BA,2017-12-19,24.0,1
BB,2017-12-19,20.0,1
BD,2017-12-19,12.5,1
BH,2017-12-19,43.0,0
BL,2017-12-19,22.0,1
BN,2017-12-19,19.0,0
BR,2017-12-19,19.0,1
BS,2017-12-19,24.0,0
BT,2017-12-19,9.5,0
CA,2017-12-19,12.0,0
CB,2017-12-19,19.0,1
CF,2017-12-19,21.0,0
CH,2017-12-19,22.0,0
CM,2017-12-19,20.5,1
CO,2017-12-19,19.33333333333333,2
CR,2017-12-19,20.0,1
CT,2017-12-19,17.0,1
CV,2017-12-19,20.33333333333333,0
CW,2017-12-19,20.5,1
DA,2017-12-19,18.0,0
DD,2017-12-19,6.0,1
DE,2017-12-19,24.0,1
DG,2017-12-19,12.0,1
DH,2017-12-19,7.8,1
DL,2017-12-19,11.428571428571427,1
DN,2017-12-19,25.125,1
DT,2017-12-19,33.666666666666664,1
DY,2017-12-19,21.0,1
E,2017-12-19,20.0,1
EC,2017-12-19,21.5,1
EH,2017-12-19,3.0,0
EN,2017-12-19,27.66666666666667,1
EX,2017-12-19,15.0,0
FK,2017-12-19,5.0,0
FY,2017-12-19,19.0,0
G,2017-12-19,9.0,0
GL,2017-12-19,19.83333333333333,1
GU,2017-12-19,24.0,1
GY,2017-12-19,,2
HA,2017-12-19,27.0,1
HD,2017-12-19,30.0,1
HG,2017-12-19,15.0,1
HP,2017-12-19,17.5,1
HR,2017-12-19,17.0,1
HS,2017-12-19,,2
HU,2017-12-19,22.0,0
HX,2017-12-19,23.444444444444446,2
IG,2017-12-19,20.0,1
IM,2017-12-19,,2
